ID;PESO;C1;C2;C3;C4;C4_1;C6;P1001_1;P1001_2;PCAV1220231;P1002;P1005_1;P1003;P1005_2;P1004;P1005_3;P1012;P1013;P1013_1;P1014;P1015;P1016;BS58000;BS58000B;BS58000C;P11017;PBARDIC24_1_1;PBARDIC24_1_2;PBARDIC24_1_3;PBARDIC24_1_4;PBARDIC24_1_5;PBARDIC24_1_6;PBARDIC24_1_7;PBARDIC24_1_8;PBARDIC24_1_V2_1;PBARDIC24_1_V2_2;PBARDIC24_1_V2_3;PBARDIC24_1_V2_4;PBARDIC24_1_V2_5;PBARDIC24_1_V2_6;PBARDIC24_2;PBARDIC24_3;PBARDIC24_4_1;PBARDIC24_4_2;PBARDIC24_4_3;PBARDIC24_4_4;PBARDIC24_4_5;PBARDIC24_4_6;PBARDIC24_4_7;PBARDIC24_4_8;PBARDIC24_4_9;PBARDIC24_5;PBARDIC24_6;PBARDIC24_7;PBARDIC24_8_1;PBARDIC24_8_2;PBARDIC24_8_3;PBARDIC24_8_4;PBARDIC24_8_5;PBARDIC24_8_6;PBARDIC24_8_98;PBARDIC24_9;PBARDIC24_10;PBARDIC24_11_1;PBARDIC24_11_2;PBARDIC24_11_3;PBARDIC24_11_4;P2003;BVPCE100000;P2002_CONOC_1;P2002_VAL_1;P2002_CONOC_2;P2002_VAL_2;P2002_CONOC_3;P2002_VAL_3;P2002_CONOC_4;P2002_VAL_4;P2002_CONOC_8;P2002_VAL_8;P1018;P200110;P2005;P2007;P2008A;P2105A;BCHVC66000_1;BCHVC66000_2;BCHVC66000_3;BCHVC66000_4;BCHVC66000_5;BCHVC66000_6;BCHVC66000_7;BCHVC66000_8;BCHVC66000_9;BCHVC66000_10;BCHVC66000_11;BCHVC66000_12;BCHVC66000_15;BCHVC66000_16;BCHVC66000_13;BCHVC66000_98;BCHVC66000_99;BCHVC67000;BCHVC68000;P221009;P2009;P2010;P2012;P2013;P2014;P2015
2458;1,25577084459793;41;5;2;20;1;1;8;10;10;300;5;300;4;819;4;1;1;1;5;3;3;3;3;3;1;8;0;0;5;0;8;2;0;0;5;5;0;1;1;1;2; ; ; ; ; ; ; ; ; ;5;1;4;0;1;0;0;1;0;0;1;2;2;1;1;1;99;99;1;1;2; ;2; ;2; ;2; ;2;5;8;11;11;10;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;3;2;1;4;3;6;1;3
1968;1,25577084459793;41;3;1;50;4;1;0;10;10;1100;99;8000;99;814;99;5;3;2;3;2;3;3;3;1;2;5;0;0;4;2;8;7;7;8;9;9;3;6;4;1;98; ; ; ; ; ; ; ; ; ;1;10;1;1;0;0;0;0;0;0;3;1;1;98;2;2;99;99;1;8;1;8;2; ;2; ;2; ;2;2;98;10;11;10;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;2;5;1;8;4; 
1200;1,25577084459793;41;5;2;30;2;1;7;9;8;800;10;800;10;810;10;2;2;1;4;3;2;3;3;3;2;7;0;5;0;0;9;5;6;6;9;9;0;5;3;1;2; ; ; ; ; ; ; ; ; ;4;5;4;1;0;0;0;0;0;0;2;2;2;1;1;1;5;6;1;6;1;5;2; ;2; ;2; ;2;4;10;9;11;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;1;3;3;9;4; 
785;,942433030990186;18;5;1;30;2;1;6;5;2;800;98;405;98;809;98;2;3;1;4;2;2;3;3;1;3;3;3;4;0;0;8;4;4;3;5;5;0;3;7;1;98; ; ; ; ; ; ; ; ; ;4;8;4;1;0;1;1;0;0;0;2;2;2;1;2;1;7;5;1;4;2; ;2; ;2; ;2; ;4;5;10;11;11;10;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;3;3;3;1;4;1;11;1;3
949;,689924935701047;21;1;1;34;2;1;8;8;9;800;1;100;1;809;1;2;2;2;2;2;2;1;3;1;2;7;0;6;1;3;8;1;5;5;7;7;1;3;7;1;2; ; ; ; ; ; ; ; ; ;1;1;3;0;0;0;1;0;0;0;3;1;2;2;1;2;6;6;1;8;2; ;2; ;2; ;2; ;2;5;10;8;11;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2;1;4;2;10;6; 
1442;,942433030990186;18;1;1;70;6;1;7;7;7;809;1;809;1;809;1;2;1;2;4;2;2;99;2;2;3;5;5;4;4;4;5;4;5;5;6;6;4;4;5;1;2; ; ; ; ; ; ; ; ; ;1;7;5;1;0;1;0;0;0;0;99;2;2;1;1;1;5;6;1;6;1;5;2; ;2; ;2; ;2;4;10;11;11;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9;5;1;1;5;2;3;2; 
2465;,82152340959573;4;5;1;53;4;1;7;7;7;9500; ;201;10;809;10;4;3;2;4;2;2;3;3;3;4;4;0;5;0;4;7;2;1;1;7;8;1;1;5;1;2; ; ; ; ; ; ; ; ; ;4;2;4;0;1;0;0;0;0;0;3;2;2;2;1;1;6;6;1;6;2; ;2; ;2; ;2; ;3;5;8;11;11;10;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;6;2;4;2;3;2;5;4; 
119;1,07140107501517;11;4;1;23;1;1;8;8;8;300;1;201;98;800;1;2;1;1;4;98;1;3;3;3;4;8;5;5;5;5;7;7;5;5;5;5;5;5;8;1;98; ; ; ; ; ; ; ; ; ;4;5;4;0;1;0;0;1;0;0;1;2;1;1;1;2;5;6;1;6;2; ;2; ;2; ;2; ;2;3;98;11;11;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;2;4;1;6;6; 
2863;,942433030990186;18;3;2;20;1;1;5;7;8;819;10;819;10;800;10;4;2;2;4;3;3;3;3;3;4;0;0;6;0;0;9;2;2;0;9;8;0;0;8;1;2; ; ; ; ; ; ; ; ; ;4;6;3;1;1;1;1;1;0;0;1;2;2;1;2;1;7;7;1;7;1;5;2; ;2; ;2; ;2;5;1;1;11;10;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;2;3;2;4;1;11;1;4
705;,873675494934504;14;3;2;64;5;1;10;10;10;800;5;300;4;800;4;2;2;3;3;2;3;1;3;1;3;10;0;5;0;0;10;5;5;5;10;10;0;0;10;1;98; ; ; ; ; ; ; ; ; ;2;0;2;0;1;0;1;0;0;0;1;98;2;1;1;1;5;6;1;6;2; ;2; ;2; ;2; ;2;5;10;11;11;10;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;1;2;5;4;8;2; 
1171;,873675494934504;14;3;1;70;6;1;7;7;8;201;1;201;1;800;1;2;2;2;4;2;3;3;3;3;4;8;5;5;0;0;5;5;3;2;5;7;0;2;2;2;1;3;3;3;3;3;3;3;3;3;4;5;3;1;0;0;0;0;0;0;2;2;1;1;1;2;5;3;1;3;1;3;1;5;1;3;1;1;4;4;10;11;11;10;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;1;2;5;2;8;2; 
3440;,873675494934504;14;3;2;68;6;1;9;9;8;9500; ;9500; ;800;98;2;2;2;5;1;2;2;2;2;2;8;5;3;5;0;9;9;5;5;8;8;1;1;5;1;2; ; ; ; ; ; ; ; ; ;4;7;3;0;0;0;1;0;0;0;1;2;2;1;99;1;4;4;1;6;1;3;2; ;2; ;2; ;4;4;2;11;11;10;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9;5;3;1;4;2;12;1;4
369;,689924935701047;21;5;2;44;3;1;7;7;6;800;1;201;1;800;1;2;1;1;2;2;1;1;1;1;4;4;5;4;3;4;6;5;4;5;6;6;4;7;6;1;98; ; ; ; ; ; ; ; ; ;4;7;3;0;1;0;1;0;0;0;2;2;2;2;1;2;5;3;1;6;1;6;2; ;2; ;2; ;2;2;2;11;11;10;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;2;3;2;8;1;3
730;,82152340959573;4;5;2;29;2;1;6;4;7;8039;10;8032;10;800;10;4;1;1;2;2;1;3;3;1;3;8;0;0;7;0;9;0;2;7;8;8;0;5;6;2;2; ; ; ; ; ; ; ; ; ;4;8;4;0;1;0;1;0;0;0;1;2;2;1;1;1;8;8;1;6;1;1;2; ;2; ;2; ;2;5;3;11;11;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;3;2;2;2;4;3;6;1;3
3345;1,25577084459793;41;5;1;41;3;1;8;9;8;800;10;1209;10;800;10;2;2;1;4;2;3;3;3;3;5;5;1;3;0;0;9;7;3;1;7;10;0;0;2;2;98; ; ; ; ; ; ; ; ; ;4;10;3;1;1;0;0;0;0;0;3;2;2;1;1;2;6;3;1;4;1;1;2; ;1;3;1;2;4;5;99;11;11;10;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;5;1;3;1;5;1;10;1;3
49;,82152340959573;4;5;2;49;4;1;7;7;7;8035;10;1209;10;512;10;2;2;3;4;2;3;3;3;2;4;8;3;1;3;1;8;6;1;1;8;8;1;4;3;1;98; ; ; ; ; ; ; ; ; ;4;8;4;1;0;1;1;0;0;0;98;2;2;1;2;2;5;5;1;3;2; ;1;2;1;2;1;3;3;4;10;10;11;8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;2;5;3;10;1;4
228;1,18528996413301;29;5;1;86;7;1;5;5;8;825;10;500;10;512;10;2;2;2;2;1;1;1;3;1;2;10;0;2;0;0;10;2;9;8;10;10;0;5;10;2;1;1;1;1;1;1;1;1;1;1;2;5;3;0;0;0;1;0;0;0;1;2;2;1;1;1;5;6;1;10;1;1;1;5;1;5;2; ;1;5;1;11;11;10;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9;3;4;1;4;1;6;2; 
1194;1,07140107501517;11;3;2;62;5;1;1;4;1;201;10;201;10;512;10;2;1;2;4;3;3;1;3;3;98;6;2;0;0;0;6;1;1;1;4;7;0;0;0;1;2; ; ; ; ; ; ; ; ; ;4;10;5;0;1;0;0;1;1;0;2;4;1;1;1;1;5;4;1;7;1;8;2; ;2; ;2; ;3;5;10;2;11;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;2;1;4;4;2; 
1203;,82152340959573;4;3;2;60;5;1;4;4;4;800;5;9500; ;512;4;3;3;98;3;3;98;98;2;98;4;5;5;5;3;5;7;5;5;5;7;7;4;5;5;1;2; ; ; ; ; ; ; ; ; ;98;8;1;1;1;0;0;0;0;0;1;2;1;1;1;1;5;5;1;7;1;6;2; ;2; ;2; ;3;3;2;11;11;10;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;9;99;1;2;4;1;4;1;4
2206;1,25577084459793;41;5;2;41;3;1;8;10;8;800;1;9500; ;512;10;2;1;1;4;2;3;3;3;3;4;5;1;0;3;0;9;7;1;3;10;7;0;0;2;2;98; ; ; ; ; ; ; ; ; ;4;10;3;1;1;0;0;0;0;0;3;2;2;1;1;2;6;3;1;4;1;1;2; ;1;3;1;2;4;5;99;11;11;10;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;3;1;5;1;10;1;3
3194;1,18528996413301;29;1;2;26;2;1;10;4;7;300;1;300;1;512;1;2;2;2;4;2;3;3;3;3;4;3;1;2;1;1;3;3;2;2;3;3;1;2;3;1;2; ; ; ; ; ; ; ; ; ;4;3;5;0;0;0;1;0;0;0;1;2;2;2;2;1;5;6;1;6;2; ;2; ;2; ;2; ;4;5;99;11;11;10;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3;1;3;2;4;3;11;1;3
3331;,942433030990186;18;4;2;55;5;1;5;8;8;807;10;9500; ;507;98;2;2;2;4;2;2;3;3;3;3;8;1;6;1;6;8;8;3;3;8;8;1;3;3;1;98; ; ; ; ; ; ; ; ; ;4;5;4;1;0;0;1;0;1;0;2;2;2;1;1;1;5;98;1;5;1;3;2; ;2; ;2; ;4;4;10;11;11;10;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;3;3;3;2;5;3;10;1;4
1779;1,18528996413301;29;5;1;52;4;1;1;6;5;1200;10;201;10;506;10;5;3;3;5;2;3;3;3;3;4;1;1;4;7;4;6;1;5;1;8;8;1;3;1;1;2; ; ; ; ; ; ; ; ; ;4;10;5;0;1;0;1;0;0;0;1;2;2;1;2;2;7;4;1;1;1;3;1;1;1;2;2; ;4;5;4;11;11;10;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;3;4;3;5;3;10;1;4
2141;,783474421225984;23;2;2;44;3;1;9;8;6;1100;2;9500; ;506;2;4;2;2;2;2;2;1;3;1;2;3;4;3;3;3;6;6;6;5;6;6;3;5;5;2;2; ; ; ; ; ; ; ; ; ;2;7;3;0;0;0;1;0;0;0;2;2;2;2;1;1;5;5;1;8;2; ;2; ;2; ;2; ;2;4;5;9;11;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;3;2;2;2;9;1;4
2210;,942433030990186;18;2;2;87;7;1;5;7;5;800;10;800;10;506;4;3;3;3;5;2;3;3;3;3;4;6;0;0;5;0;8;7;3;0;9;8;0;5;5;1;2; ; ; ; ; ; ; ; ; ;4;10;5;0;0;0;1;0;0;0;3;4;1;1;1;1;99;99;1;3;2; ;2; ;2; ;2; ;4;5;1;11;11;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;2;2;2;2;4;5;2; 
2450;,873675494934504;14;5;2;27;2;1;8;9;8;800;10;1209;1;506;10;4;1;2;4;3;2;1;3;1;2;7;4;3;5;5;6;6;6;6;6;5;4;5;6;1;2; ; ; ; ; ; ; ; ; ;4;4;4;0;1;0;0;0;0;0;3;2;2;1;1;2;5;6;1;7;2; ;2; ;1;5;2; ;2;4;6;6;11;10;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;2;2;3;10;1;3
2675;,942433030990186;18;1;1;64;5;1;2;8;10;1803;2;201;2;506;98;2;3;3;2;2;2;1;3;3;3;10;1;5;2;0;9;8;5;4;6;6;2;1;8;1;98; ; ; ; ; ; ; ; ; ;4;2;2;1;1;0;0;0;0;0;1;2;2;2;1;2;7;8;1;7;1;3;2; ;2; ;2; ;2;5;3;1;11;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;2;5;2;12;3; 
3064;,689924935701047;21;1;2;46;4;1;6;6;6;800;10;800;10;506;4;4;3;1;4;3;1;3;3;3;2;3;6;4;4;4;6;5;6;6;7;7;1;4;5;2;98; ; ; ; ; ; ; ; ; ;4;3;5;1;0;0;0;0;0;0;2;1;1;1;1;2;3;3;1;6;1;5;2; ;1;7;2; ;2;2;4;4;11;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;4;3;4;1;9;1;3
3420;,873675494934504;14;3;1;22;1;1;10;10;10;801;1;201;1;506;1;2;2;3;2;2;2;1;2;1;3;10;0;0;5;2;10;5;5;5;10;10;0;0;10;1;98; ; ; ; ; ; ; ; ; ;2;0;2;0;1;0;1;0;0;0;1;98;2;1;1;1;5;6;1;6;2; ;2; ;2; ;2; ;2;5;10;11;11;10;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;1;2;5;4;8;6; 
3593;,942433030990186;18;5;2;22;1;1;6;5;2;826;2;500;2;506;2;2;3;1;4;2;2;1;3;3;3;3;3;0;4;0;8;4;3;4;5;5;0;3;7;1;98; ; ; ; ; ; ; ; ; ;4;8;4;1;0;1;1;0;0;0;1;2;2;2;1;1;7;5;1;4;2; ;2; ;2; ;2; ;4;5;10;11;11;10;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;3;3;3;1;4;1;11;1;3
169;,942433030990186;18;1;1;55;5;1;8;3;1;500;4;9500; ;502;4;4;3;1;5;2;2;3;3;3;98;0;7;7;99;99;99;99;99;99;7;5;0;99;3;98;98; ; ; ; ; ; ; ; ; ;1;10;98;1;1;1;1;1;0;0;1;98;1;1;1;1;5;98;1;1;2; ;2; ;2; ;2; ;5;2;4;4;11;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;3;3;4;1;1;6;4; 
301;,942433030990186;18;5;1;28;2;1;9;7;6;8032;10;807;1;502;2;2;1;3;4;2;3;3;3;1;3;0;4;3;5;4;2;6;5;6;1;0;0;6;6;1;2; ; ; ; ; ; ; ; ; ;5;5;5;1;1;1;1;1;0;0;2;2;1;1;1;1;5;4;1;6;2; ;2; ;2; ;2; ;4;5;10;6;11;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;4;1;4;1;8;1;3
747;1,25577084459793;41;3;2;28;2;1;6;8;8;201;1;201;4;502;2;3;3;1;3;3;2;3;3;3;4;6;3;7;2;3;7;7;5;5;8;8;0;6;7;1;2; ; ; ; ; ; ; ; ; ;4;5;3;1;1;1;1;1;0;0;1;3;1;2;1;1;6;7;1;98;2; ;2; ;2; ;2; ;4;5;10;10;11;10;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;2;5;2;4;4;8;1;3
3080;,689924935701047;21;1;2;49;4;1;0;0;1;800;2;201;2;502;2;5;3;3;4;2;2;1;3;3;4;0;0;5;0;0;10;10;2;0;10;10;0;0;0;1;2; ; ; ; ; ; ; ; ; ;4;10;5;0;0;0;1;0;0;0;2;1;1;1;1;1;1;5;2; ;2; ;2; ;2; ;2; ;2;1;2;2;11;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;3;1;1;5;4; 
3148;1,25577084459793;41;3;2;36;3;1;10;10;10;300;2;300;2;502;2;2;2;3;2;1;1;98;3;3;3;5;0;5;0;0;3;2;3;3;3;3;0;5;5;2;98; ; ; ; ; ; ; ; ; ;2;7;98;1;1;1;1;0;0;0;1;98;2;1;1;2;5;6;1;5;2; ;2; ;2; ;2; ;2;5;10;11;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;5;4;1;5;3;11;1;4
3198;1,18528996413301;29;5;1;74;6;1;8;8;8;201;1;201;4;502;2;2;2;2;4;2;2;3;3;1;4;5;3;3;3;3;5;3;3;3;5;5;1;2;3;2;2; ; ; ; ; ; ; ; ; ;4;4;4;0;0;0;1;0;0;0;3;4;2;1;1;1;3;3;1;4;1;4;1;4;2; ;2; ;3;4;10;10;11;10;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;2;3;2;8;2; 
3410;,873675494934504;14;1;2;60;5;1;6;6;5;800;10;1107;10;502;10;2;2;2;4;2;2;3;3;3;4;3;0;5;0;0;6;0;2;2;6;7;0;4;6;1;2; ; ; ; ; ; ; ; ; ;1;8;5;0;0;1;0;0;0;0;2;2;1;1;1;1;5;4;2; ;2; ;2; ;2; ;2; ;3;4;4;4;11;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;7;4; 
200;,783474421225984;23;1;2;25;2;1;5;6;6;800;10;500;10;500;10;4;1;2;2;2;3;3;3;3;1;10;6;3;4;3;10;5;6;5;9;9;2;8;8;2;2; ; ; ; ; ; ; ; ; ;1;1;3;0;1;1;0;0;0;0;2;1;2;1;2;2;6;7;1;7;1;6;2; ;1;4;2; ;2;4;6;3;11;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;3;2;3;5;4; 
244;1,07140107501517;11;3;2;37;3;1;7;7;9;1803;10;500;10;500;10;2;2;1;3;1;1;1;3;1;98;0;3;0;2;0;5;7;2;5;9;8;0;1;5;98;98; ; ; ; ; ; ; ; ; ;4;5;4;1;0;0;1;0;0;0;1;2;2;98;2;1;5;6;1;6;2; ;2; ;2; ;2; ;2;5;10;11;11;10;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;6;3;1;2;5;1;8;1;2
245;1,25577084459793;41;2;2;23;1;1;7;7;7;800;98;500;98;500;98;4;3;2;2;2;2;1;3;1;2;6;4;5;5;5;5;5;6;6;5;5;3;5;8;1;2; ; ; ; ; ; ; ; ; ;3;5;3;1;0;0;0;0;0;0;1;2;1;1;1;2;5;5;1;6;2; ;2; ;2; ;2; ;2;5;10;11;11;10;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;6;1;2;1;3;4;6;6; 
283;1,07140107501517;11;5;2;75;7;1;7;8;9;300;2;802;2;500;2;2;2;2;2;2;2;1;3;3;4;9;5;8;5;5;9;8;8;6;9;9;6;5;7;1;2; ; ; ; ; ; ; ; ; ;3;0;3;0;1;0;0;0;0;0;1;2;1;1;1;2;6;6;1;8;1;7;2; ;2; ;2; ;2;5;6;98;11;10;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;4;3;2;4;3;8;2; 
422;,783474421225984;23;2;2;43;3;1;7;8;7;809;3;9500; ;500;3;5;2;2;4;3;3;3;3;3;4;0;0;0;5;0;10;0;0;0;10;10;0;1;0;1;2; ; ; ; ; ; ; ; ; ;4;10;3;0;1;0;0;0;0;0;2;2;2;1;1;1;5;3;1;1;1;1;2; ;2; ;2; ;1;4;2;11;11;10;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;2;3;2;2;4;6;1;3
434;1,07140107501517;11;5;2;45;4;1;4;3;2;8015;2;500;2;500;2;5;3;2;5;2;2;3;3;3;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;98; ; ; ; ; ; ; ; ; ;4;9;98;0;1;0;1;0;0;0;1;98;98;1;1;1;99;99;1;1;1;3;1;3;1;1;1;3;5;5;10;11;11;10;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;3;2;1;4;2;2;8;4; 
535;,82152340959573;4;5;2;81;7;1;5;5;7;800;10;1200;10;500;10;2;2;2;4;2;3;3;3;3;4;0;0;0;0;0;10;0;0;0;10;10;0;0;0;1;2; ; ; ; ; ; ; ; ; ;4;5;4;0;0;0;1;0;0;0;3;4;2;2;1;2;5;6;1;1;1;1;2; ;2; ;2; ;4;5;99;11;11;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;4;1;3;2;9;2; 
578;,942433030990186;18;3;1;63;5;1;4;6;5;807;2;500;2;500;2;4;3;3;4;2;2;3;3;3;4;3;0;1;0;0;5;0;3;3;5;5;0;0;5;1;2; ; ; ; ; ; ; ; ; ;2;10;4;1;0;0;0;0;0;0;1;2;2;1;1;1;3;3;1;5;1;3;2; ;2; ;2; ;3;5;8;7;11;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;2;3;2;6;1;3
623;1,07140107501517;11;4;1;37;3;1;7;8;8;801;98;500;98;500;98;3;1;1;2;2;1;3;2;1;2;8;5;2;2;4;4;6;7;6;7;7;2;8;6;2;2; ; ; ; ; ; ; ; ; ;4;0;3;0;0;0;1;0;0;0;1;2;2;2;2;1;7;8;1;6;1;9;2; ;2; ;2; ;2;4;10;11;11;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;2;1;2;4;1;11;1;1
638;,82152340959573;4;5;2;37;3;1;8;7;6;300;4;300;4;500;2;2;2;2;2;2;2;3;3;3;4;3;0;0;0;0;5;0;0;0;5;5;0;0;3;1;2; ; ; ; ; ; ; ; ; ;2;10;5;0;1;0;0;0;0;0;1;4;1;1;1;1;5;5;1;1;2; ;2; ;1;1;2; ;3;5;10;9;11;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;2;3;1;5;1;3
655;1,25577084459793;41;3;1;71;6;1;9;3;7;809;98;500;1;500;1;1;2;98;5;2;3;3;3;3;4;0;1;0;0;2;7;1;0;0;10;9;0;0;2;2;2; ; ; ; ; ; ; ; ; ;1;3;5;1;1;1;1;1;0;0;2;99;1;1;1;98;4;3;1;3;1;1;2; ;2; ;2; ;4;3;10;11;11;10;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;4;1;1;2;6;1;3
662;1,25577084459793;41;3;1;48;4;1;10;10;10;800;1;201;1;500;1;2;2;2;2;1;1;1;3;1;2;5;0;5;0;0;8;2;5;1;8;8;0;3;6;1;1;1;1;1;1;1;1;1;1;1;2;6;3;0;0;0;1;0;0;0;1;1;2;1;2;2;5;5;1;8;1;3;1;3;1;5;1;4;2;5;1;11;11;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;3;2;3;3;7;1;3
672;,942433030990186;18;1;2;23;1;1;8;9;9;201;2;500;2;500;2;2;2;2;99;98;2;3;3;3;4;5;3;3;8;3;5;5;3;3;8;8;0;5;5;1;98; ; ; ; ; ; ; ; ; ;4;9;3;0;0;0;1;0;0;0;1;2;1;1;1;2;5;5;1;5;1;3;2; ;2; ;2; ;4;4;10;98;11;98;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;4;3;2;1;10;1;4
717;1,07140107501517;11;5;1;40;3;1;8;8;8;500;10;500;10;500;10;2;3;3;2;2;1;1;3;3;1;6;4;3;4;4;3;6;4;5;6;6;0;99;2;1;98; ; ; ; ; ; ; ; ; ;2;5;4;0;1;0;1;0;1;0;2;2;1;1;1;1;3;4;1;4;2; ;2; ;1;7;2; ;2;4;2;2;11;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;1;3;1;11;1;3
746;1,18528996413301;29;5;2;58;5;1;2;3;3;500;10;9500; ;500;10;4;2;2;5;3;3;3;3;3;4;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;2; ; ; ; ; ; ; ; ; ;4;5;4;0;0;0;1;0;0;0;2;2;1;1;1;1;5;5;1;1;2; ;2; ;2; ;2; ;3;5;8;11;11;10;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;5;1;1;2;1;5;9;2; 
1007;,873675494934504;14;3;1;60;5;1;9;10;10;800;2;500;2;500;2;2;2;3;3;2;3;1;3;1;3;10;2;0;5;0;8;5;5;5;10;10;0;0;10;1;98; ; ; ; ; ; ; ; ; ;2;0;2;0;1;0;1;0;0;0;1;98;2;1;1;1;5;6;1;6;2; ;2; ;2; ;2; ;2;5;10;11;11;10;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;1;2;5;4;8;1; 
1018;1,07140107501517;11;2;1;55;5;1;9;10;9;8015;10;8015;10;500;2;2;3;2;3;2;1;98;3;3;3;9;5;6;3;0;8;5;5;5;6;7;3;1;6;1;1;98;98;98;98;98;98;98;98;98;4;9;3;0;1;0;1;0;0;0;1;2;2;1;98;1;5;6;1;5;1;4;2; ;1;5;2; ;3;3;10;11;11;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9;5;1;1;3;3;10;1;4
1115;1,25577084459793;41;5;2;23;1;1;10;5;3;201;2;500;2;500;2;4;1;2;4;2;2;3;3;3;4;5;1;1;1;1;5;1;1;1;10;6;1;1;1;1;98; ; ; ; ; ; ; ; ; ;2;10;5;0;0;0;1;0;0;0;1;4;1;1;2;1;99;99;1;1;1;2;2; ;2; ;2; ;4;5;10;11;11;10;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;3;1;2;3;3;99;8;1;4
1170;,689924935701047;21;1;1;47;4;1;6;6;6;809;9;502;10;500;10;4;3;1;4;3;1;3;3;3;2;3;6;4;4;4;6;5;6;6;7;7;1;4;5;2;98; ; ; ; ; ; ; ; ; ;4;3;5;1;0;0;0;0;0;0;2;1;1;1;1;2;3;3;1;7;1;5;2; ;1;7;2; ;2;2;4;4;11;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;5;3;4;1;9;1;3
